City,Zip_Code,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label
Flournoy,96029,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic_check,45.3,45.3,Yes
Fort_Jones,96032,Male,No,No,No,2,Yes,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic_check,85.85,167.3,Yes
Greenview,96037,Male,No,No,No,10,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic_check,95.2,930.4,Yes
Happy_Camp,96039,Male,No,No,No,49,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),100.6,5069.65,Yes
Hat_Creek,96040,Male,No,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed_check,55.3,324.25,Yes
Hornbrook,96044,Male,Yes,No,No,2,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,74.85,156.4,Yes
Lewiston,96052,Male,No,No,No,35,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,One_year,Yes,Bank_transfer_(automatic),102.35,3626.1,Yes
Los_Molinos,96055,Male,No,Yes,No,70,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,One_year,No,Credit_card_(automatic),115.65,7968.85,Yes
Mcarthur,96056,Male,No,No,No,2,Yes,No,Fiber_optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic_check,79.85,152.45,Yes
Mill_Creek,96061,Male,No,No,No,15,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,76,1130.85,Yes
Mineral,96063,Female,Yes,No,No,42,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),104.75,4323.45,Yes
Montague,96064,Female,No,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,74.65,703.55,Yes
Oak_Run,96069,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,56.25,56.25,Yes
Old_Station,96071,Male,No,Yes,No,21,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,106.1,2249.95,Yes
Paskenta,96074,Female,Yes,No,No,2,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank_transfer_(automatic),79.75,159.4,Yes
Platina,96076,Female,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,68.65,68.65,Yes
Seiad_Valley,96086,Male,No,No,No,16,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Bank_transfer_(automatic),20.25,327.45,Yes
Trinity_Center,96091,Female,Yes,Yes,No,14,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,100.2,1369.8,Yes
Vina,96092,Male,No,Yes,No,15,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),74.9,1107.25,Yes
Sierra_City,96125,Female,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,70.85,70.85,Yes
Sierraville,96126,Male,No,No,No,2,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),69.8,134.7,Yes
Susanville,96130,Male,No,Yes,No,55,No,No_phone_service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),54.55,2978.3,Yes
Wendel,96136,Female,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),70.75,450.8,Yes
Carnelian_Bay,96140,Female,No,Yes,No,13,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic_check,94.1,1215.6,Yes
Homewood,96141,Female,No,Yes,Yes,3,No,No_phone_service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit_card_(automatic),29.7,91.7,Yes
Tahoe_Vista,96148,Male,Yes,No,No,66,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,No,Credit_card_(automatic),110.9,7432.05,Yes
South_Lake_Tahoe,96150,Female,No,Yes,No,38,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,105,4026.4,Yes
Truckee,96161,Male,No,No,Yes,1,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,25.3,25.3,Yes
Los_Angeles,90001,Male,No,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,One_year,Yes,Credit_card_(automatic),55.15,1193.05,Yes
Los_Angeles,90002,Male,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,20.1,20.1,Yes
Los_Angeles,90005,Male,No,Yes,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,69.9,69.9,Yes
Los_Angeles,90010,Male,No,No,No,43,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,101.4,4528,Yes
Los_Angeles,90014,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,80.8,80.8,Yes
Los_Angeles,90016,Male,No,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank_transfer_(automatic),62.05,118.3,Yes
Los_Angeles,90017,Male,Yes,No,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,76.45,76.45,Yes
Los_Angeles,90019,Female,Yes,No,No,12,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic_check,91.3,1094.5,Yes
Los_Angeles,90020,Male,Yes,Yes,No,6,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,95.75,573.75,Yes
Los_Angeles,90026,Female,No,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic_check,62.65,2274.9,Yes
Los_Angeles,90027,Female,No,No,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,74.5,74.5,Yes
Los_Angeles,90028,Female,No,Yes,No,10,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),102.1,1068.85,Yes
Los_Angeles,90036,Female,No,No,No,16,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic_check,50.15,762.25,Yes
Los_Angeles,90049,Female,No,Yes,No,7,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic_check,86.5,582.5,Yes
Los_Angeles,90059,Male,Yes,No,No,27,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,81.45,2122.05,Yes
Los_Angeles,90062,Male,No,Yes,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69.15,69.15,Yes
West_Hollywood,90069,Female,No,No,No,9,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,79.55,723.4,Yes
Downey,90241,Female,No,No,No,48,Yes,No,Fiber_optic,No,Yes,Yes,Yes,Yes,No,Two_year,Yes,Mailed_check,95.5,4627.85,Yes
Downey,90242,Male,Yes,No,No,3,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic_check,91.05,289.1,Yes
Hermosa_Beach,90254,Female,Yes,Yes,No,2,Yes,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic_check,79.2,172.85,Yes
Marina_Del_Rey,90292,Female,No,No,No,2,No,No_phone_service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,45.25,85.5,Yes
Inglewood,90304,Female,Yes,No,No,14,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,74.3,1096.25,Yes
Torrance,90502,Female,No,Yes,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),74.1,228,Yes
Torrance,90503,Male,Yes,Yes,No,57,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic_check,100.6,5746.15,Yes
Torrance,90504,Male,No,No,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Mailed_check,75,209.1,Yes
Whittier,90605,Female,Yes,No,No,64,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two_year,Yes,Credit_card_(automatic),70.2,4481,Yes
Buena_Park,90620,Female,Yes,No,No,2,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,70.75,154.85,Yes
Pico_Rivera,90660,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank_transfer_(automatic),50.25,593.75,Yes
Bellflower,90706,Female,Yes,No,No,40,Yes,No,Fiber_optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),79.2,3233.85,Yes
Harbor_City,90710,Female,No,No,No,12,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,96,1062.1,Yes
Hawaiian_Gardens,90716,Female,No,No,No,54,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,100.1,5440.9,Yes
Lomita,90717,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed_check,56.5,235.1,Yes
Paramount,90723,Female,Yes,No,No,1,Yes,No,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic_check,85,85,Yes
Long_Beach,90802,Male,No,Yes,No,51,No,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,One_year,No,Electronic_check,59.3,3014.65,Yes
Long_Beach,90805,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic_check,49.4,184.4,Yes
Long_Beach,90807,Male,No,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed_check,55,2010.55,Yes
Long_Beach,90810,Female,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69.2,69.2,Yes
Duarte,91010,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One_year,Yes,Mailed_check,62.3,2354.8,Yes
La_Canada_Flintridge,91011,Male,Yes,Yes,No,37,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,92.5,3473.4,Yes
Pasadena,91103,Male,No,No,No,3,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,69.65,220.1,Yes
Pasadena,91107,Male,No,No,No,61,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Two_year,Yes,Credit_card_(automatic),111.6,6876.05,Yes
San_Marino,91108,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit_card_(automatic),48.55,501,Yes
Glendale,91203,Female,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,Yes,Mailed_check,20.2,20.2,Yes
Glendale,91205,Male,No,No,No,19,No,No_phone_service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic_check,39.65,733.35,Yes
Glendale,91206,Male,No,No,No,56,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Electronic_check,24.9,1334,Yes
Agoura_Hills,91301,Male,No,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed_check,56.7,113.55,Yes
Winnetka,91306,Female,No,Yes,No,14,Yes,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,One_year,No,Mailed_check,105.95,1348.9,Yes
Pacoima,91331,Male,Yes,Yes,No,4,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Electronic_check,74.95,308.7,Yes
Reseda,91335,Male,No,No,No,15,No,No_phone_service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic_check,29.7,438.25,Yes
San_Fernando,91340,Male,No,Yes,No,1,No,No_phone_service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,50.35,50.35,Yes
North_Hills,91343,Female,No,Yes,No,64,No,No_phone_service,DSL,Yes,No,Yes,Yes,No,Yes,Two_year,No,Electronic_check,47.85,3147.5,Yes
Santa_Clarita,91350,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,70.3,70.3,Yes
Valencia,91354,Male,Yes,No,No,55,Yes,Yes,Fiber_optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,98.8,5617.75,Yes
Tarzana,91356,Female,No,No,No,18,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),99.85,1776.95,Yes
Thousand_Oaks,91360,Male,Yes,Yes,No,32,Yes,No,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit_card_(automatic),80.3,2483.05,Yes
Thousand_Oaks,91362,Female,Yes,No,No,66,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),80.45,5224.35,Yes
Panorama_City,91402,Male,No,No,No,7,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,86.8,620.35,Yes
Sherman_Oaks,91423,Male,Yes,Yes,No,6,Yes,No,Fiber_optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic_check,84.2,519.15,Yes
Burbank,91501,Male,No,No,No,13,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed_check,99,1301.7,Yes
Burbank,91502,Female,No,No,No,11,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,100.75,1129.75,Yes
North_Hollywood,91601,Female,No,Yes,No,9,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank_transfer_(automatic),91.75,865.8,Yes
North_Hollywood,91605,Female,No,No,No,1,Yes,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed_check,79.55,79.55,Yes
Chino,91710,Female,No,No,No,54,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic_check,111.1,6014.85,Yes
Rancho_Cucamonga,91730,Female,No,Yes,No,25,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic_check,89.1,2368.4,Yes
El_Monte,91732,Female,No,No,No,37,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),101.9,3545.35,Yes
South_El_Monte,91733,Female,No,Yes,Yes,14,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic_check,91.65,1301,Yes
Rancho_Cucamonga,91737,Female,Yes,No,No,4,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic_check,88.85,372.45,Yes
Glendora,91740,Female,Yes,No,No,3,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic_check,25.3,77.75,Yes
La_Puente,91744,Male,No,No,No,1,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,95.45,95.45,Yes
La_Puente,91746,Male,No,No,No,13,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,91.1,1135.7,Yes
Rowland_Heights,91748,Female,No,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One_year,Yes,Credit_card_(automatic),54.15,2319.8,Yes
Montclair,91763,Female,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Bank_transfer_(automatic),69.7,69.7,Yes
Ontario,91764,Female,No,No,No,6,Yes,No,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic_check,89.5,573.3,Yes
San_Dimas,91773,Male,No,Yes,No,3,No,No_phone_service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,35.15,99.75,Yes
San_Gabriel,91775,Male,No,No,Yes,12,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),73.75,871.4,Yes
San_Gabriel,91776,Female,Yes,No,No,8,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic_check,101.35,780.5,Yes
West_Covina,91792,Female,No,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit_card_(automatic),55.9,365.35,Yes
Alhambra,91801,Male,Yes,Yes,No,3,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,105.9,334.65,Yes
Alpine,91901,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed_check,43.95,43.95,Yes
Campo,91906,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),45.1,45.1,Yes
Guatay,91931,Female,No,No,No,41,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,No,Bank_transfer_(automatic),70.25,2868.05,Yes
Imperial_Beach,91932,Male,No,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic_check,55.35,449.75,Yes
Mount_Laguna,91948,Male,Yes,Yes,No,43,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,103,4414.3,Yes
Spring_Valley,91977,Female,No,Yes,No,33,Yes,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,One_year,Yes,Electronic_check,103.75,3361.05,Yes
Carlsbad,92008,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69.35,69.35,Yes
Del_Mar,92014,Female,No,No,No,56,Yes,No,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,73.85,4092.85,Yes
Encinitas,92024,Female,No,Yes,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),75.15,216.75,Yes
Escondido,92027,Male,No,No,No,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,69.6,69.6,Yes
Julian,92036,Male,No,Yes,Yes,5,Yes,Yes,Fiber_optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,80.15,385,Yes
Palomar_Mountain,92060,Female,No,Yes,Yes,1,No,No_phone_service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank_transfer_(automatic),30.5,30.5,Yes
Poway,92064,Male,No,Yes,No,70,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Two_year,No,Bank_transfer_(automatic),98.3,6859.5,Yes
Solana_Beach,92075,Female,No,No,No,48,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank_transfer_(automatic),107.4,5121.3,Yes
San_Marcos,92078,Female,Yes,No,No,13,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic_check,82,1127.2,Yes
San_Diego,92103,Female,No,Yes,No,24,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),75.4,1747.85,Yes
San_Diego,92104,Female,Yes,Yes,No,27,Yes,No,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic_check,101.25,2754.45,Yes
San_Diego,92109,Male,Yes,No,No,25,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic_check,89.5,2196.15,Yes
San_Diego,92110,Female,Yes,No,No,22,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),74.4,1692.6,Yes
San_Diego,92111,Male,No,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed_check,20.5,20.5,Yes
San_Diego,92113,Male,No,No,No,4,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,74.35,265.35,Yes
San_Diego,92114,Female,Yes,Yes,No,18,Yes,Yes,Fiber_optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank_transfer_(automatic),99.75,1836.25,Yes
San_Diego,92115,Female,Yes,No,No,56,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,One_year,Yes,Electronic_check,111.95,6418.9,Yes
San_Diego,92123,Male,Yes,No,No,16,No,No_phone_service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed_check,39,679.85,Yes
San_Diego,92130,Female,No,Yes,No,30,Yes,Yes,Fiber_optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit_card_(automatic),94.1,2804.45,Yes
Indio,92201,Female,No,No,No,8,Yes,Yes,Fiber_optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank_transfer_(automatic),95.65,778.1,Yes
Indian_Wells,92210,Female,Yes,Yes,No,50,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic_check,88.05,4367.35,Yes
Beaumont,92223,Female,No,Yes,No,41,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One_year,Yes,Bank_transfer_(automatic),66.5,2728.6,Yes
Cabazon,92230,Male,No,No,No,3,No,No_phone_service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed_check,35.45,106.85,Yes
Calipatria,92233,Male,No,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed_check,49.9,130.1,Yes
Desert_Hot_Springs,92241,Male,No,No,No,40,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit_card_(automatic),104.5,4036.85,Yes
El_Centro,92243,Female,Yes,No,No,3,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Credit_card_(automatic),75.05,256.25,Yes
Heber,92249,Male,No,No,No,23,Yes,Yes,Fiber_optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic_check,81,1917.1,Yes
Holtville,92250,Female,Yes,Yes,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,74.45,74.45,Yes
Imperial,92251,Female,No,No,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed_check,60.4,272.15,Yes
Ocotillo,92259,Male,No,Yes,Yes,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,70.65,70.65,Yes
Palm_Springs,92264,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,One_year,Yes,Electronic_check,59.8,727.8,Yes
Seeley,92273,Female,No,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),44.2,403.35,Yes
Vidal,92280,Male,Yes,No,No,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic_check,75.75,75.75,Yes
White_Water,92282,Female,No,No,No,67,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit_card_(automatic),102.95,6886.25,Yes
Apple_Valley,92307,Male,Yes,Yes,No,4,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed_check,74.4,306.6,Yes
Los_Angeles,90001,Female,No,Yes,No,1,No,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic_check,29.85,29.85,No
Los_Angeles,90002,Male,No,No,No,34,Yes,No,DSL,Yes,No,Yes,No,No,No,One_year,No,Mailed_check,56.95,1889.5,No
Los_Angeles,90004,Male,No,No,No,45,No,No_phone_service,DSL,Yes,No,Yes,Yes,No,No,One_year,No,Bank_transfer_(automatic),42.3,1840.75,No
Los_Angeles,90007,Male,No,No,Yes,22,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit_card_(automatic),89.1,1949.4,No
Los_Angeles,90008,Female,No,No,No,10,No,No_phone_service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed_check,29.75,301.9,No
Los_Angeles,90011,Male,No,No,No,62,Yes,No,DSL,Yes,Yes,No,No,No,No,One_year,No,Bank_transfer_(automatic),56.15,3487.95,No
Los_Angeles,90012,Male,No,Yes,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed_check,49.95,587.45,No
Los_Angeles,90013,Male,No,No,No,16,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two_year,No,Credit_card_(automatic),18.95,326.8,No
Los_Angeles,90014,Male,No,Yes,No,58,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,One_year,No,Credit_card_(automatic),100.35,5681.1,No
Los_Angeles,90016,Male,No,No,No,25,Yes,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic_check,105.5,2686.05,No
Los_Angeles,90017,Female,No,Yes,No,69,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Two_year,No,Credit_card_(automatic),113.25,7895.15,No
Los_Angeles,90018,Female,No,No,No,52,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Mailed_check,20.65,1022.95,No
Los_Angeles,90019,Male,No,No,No,71,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,Yes,Two_year,No,Bank_transfer_(automatic),106.7,7382.25,No
Los_Angeles,90021,Female,No,No,No,21,Yes,No,Fiber_optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic_check,90.05,1862.9,No
Los_Angeles,90023,Male,No,Yes,No,12,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One_year,No,Bank_transfer_(automatic),19.8,202.25,No
Los_Angeles,90025,Female,No,Yes,No,58,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two_year,Yes,Credit_card_(automatic),59.9,3505.1,No
Los_Angeles,90026,Male,No,Yes,Yes,49,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit_card_(automatic),59.6,2970.3,No
Los_Angeles,90027,Female,No,No,No,30,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank_transfer_(automatic),55.3,1530.6,No
